subject,activity,variable,mean
17,WALKING_UPSTAIRS,fBodyAccl_Mean-Y,-0.1175197356
17,WALKING_UPSTAIRS,fBodyAccl_Mean-Z,-0.3999234945625
17,WALKING_UPSTAIRS,fBodyAccl_MeanFreq-X,-0.5292345090625
17,WALKING_UPSTAIRS,fBodyAccl_MeanFreq-Y,-0.15669437456875
17,WALKING_UPSTAIRS,fBodyAccl_MeanFreq-Z,-0.25832139413416666
17,WALKING_UPSTAIRS,fBodyAccl_Stdv-X,-0.03553811728541667
17,WALKING_UPSTAIRS,fBodyAccl_Stdv-Y,-0.025278173608333336
17,WALKING_UPSTAIRS,fBodyAccl_Stdv-Z,-0.2048157105
17,WALKING_UPSTAIRS,fBodyGyro_JerkMagMean,-0.6690087635416667
17,WALKING_UPSTAIRS,fBodyGyro_JerkMagMeanFreq,0.08655417196041666
17,WALKING_UPSTAIRS,fBodyGyro_JerkMagStdv,-0.7241557425
17,WALKING_UPSTAIRS,fBodyGyro_MagMean,-0.504066956875
17,WALKING_UPSTAIRS,fBodyGyro_MagMeanFreq,-0.10352089033333334
17,WALKING_UPSTAIRS,fBodyGyro_MagStdv,-0.4964445797916667
17,WALKING_UPSTAIRS,fBodyGyro_Mean-X,-0.41622301829166664
17,WALKING_UPSTAIRS,fBodyGyro_Mean-Y,-0.5214354152083334
17,WALKING_UPSTAIRS,fBodyGyro_Mean-Z,-0.3242737133333333
17,WALKING_UPSTAIRS,fBodyGyro_MeanFreq-X,-0.23093383148958332
17,WALKING_UPSTAIRS,fBodyGyro_MeanFreq-Y,-0.21055159731666667
17,WALKING_UPSTAIRS,fBodyGyro_MeanFreq-Z,-0.3491785712916667
17,WALKING_UPSTAIRS,fBodyGyro_Stdv-X,-0.5244683916875
17,WALKING_UPSTAIRS,fBodyGyro_Stdv-Y,-0.48115411979166667
17,WALKING_UPSTAIRS,fBodyGyro_Stdv-Z,-0.2778914704375
17,WALKING_UPSTAIRS,tBodyAccl_JerkMagMean,-0.35723389791666665
17,WALKING_UPSTAIRS,tBodyAccl_JerkMagStdv,-0.39091245041666667
17,WALKING_UPSTAIRS,tBodyAccl_JerkMean-X,0.07680441704375
17,WALKING_UPSTAIRS,tBodyAccl_JerkMean-Y,0.03083565139375
17,WALKING_UPSTAIRS,tBodyAccl_JerkMean-Z,0.007595338464583336
17,WALKING_UPSTAIRS,tBodyAccl_JerkStdv-X,-0.29266582708333333
17,WALKING_UPSTAIRS,tBodyAccl_JerkStdv-Y,-0.34979187322916666
17,WALKING_UPSTAIRS,tBodyAccl_JerkStdv-Z,-0.6574308360416666
17,WALKING_UPSTAIRS,tBodyAccl_MagMean,-0.012806227691666667
17,WALKING_UPSTAIRS,tBodyAccl_MagStdv,-0.1028777303875
17,WALKING_UPSTAIRS,tBodyAccl_Mean-X,0.25260476858333336
17,WALKING_UPSTAIRS,tBodyAccl_Mean-Y,-0.022864561430833333
17,WALKING_UPSTAIRS,tBodyAccl_Mean-Z,-0.12129044210416666
17,WALKING_UPSTAIRS,tBodyAccl_Stdv-X,-0.062952754100625
17,WALKING_UPSTAIRS,tBodyAccl_Stdv-Y,-0.013172101439583332
17,WALKING_UPSTAIRS,tBodyAccl_Stdv-Z,-0.23022095423958333
17,WALKING_UPSTAIRS,tBodyGyro_JerkMagMean,-0.637367490625
17,WALKING_UPSTAIRS,tBodyGyro_JerkMagStdv,-0.68231162875
17,WALKING_UPSTAIRS,tBodyGyro_JerkMean-X,-0.14265539766041666
17,WALKING_UPSTAIRS,tBodyGyro_JerkMean-Y,-0.041449632850833334
17,WALKING_UPSTAIRS,tBodyGyro_JerkMean-Z,-0.022348208654583333
17,WALKING_UPSTAIRS,tBodyGyro_JerkStdv-X,-0.606044344375
17,WALKING_UPSTAIRS,tBodyGyro_JerkStdv-Y,-0.6767228477083334
17,WALKING_UPSTAIRS,tBodyGyro_JerkStdv-Z,-0.6105862022916667
17,WALKING_UPSTAIRS,tBodyGyro_MagMean,-0.23519124909166667
17,WALKING_UPSTAIRS,tBodyGyro_MagStdv,-0.440837260125
17,WALKING_UPSTAIRS,tBodyGyro_Mean-X,-0.030425057139583333
17,WALKING_UPSTAIRS,tBodyGyro_Mean-Y,-0.05484559413704167
17,WALKING_UPSTAIRS,tBodyGyro_Mean-Z,0.05609313581458333
17,WALKING_UPSTAIRS,tBodyGyro_Stdv-X,-0.4965627327291667
17,WALKING_UPSTAIRS,tBodyGyro_Stdv-Y,-0.49304412520833335
17,WALKING_UPSTAIRS,tBodyGyro_Stdv-Z,-0.23440235071458332
17,WALKING_UPSTAIRS,tGravAccl_MagMean,-0.012806227691666667
17,WALKING_UPSTAIRS,tGravAccl_MagStdv,-0.1028777303875
17,WALKING_UPSTAIRS,tGravAccl_Mean-X,0.8535305658333333
17,WALKING_UPSTAIRS,tGravAccl_Mean-Y,-0.2841537533333333
17,WALKING_UPSTAIRS,tGravAccl_Mean-Z,-0.2981714641666667
17,WALKING_UPSTAIRS,tGravAccl_Stdv-X,-0.9494603722916667
17,WALKING_UPSTAIRS,tGravAccl_Stdv-Y,-0.91597346625
17,WALKING_UPSTAIRS,tGravAccl_Stdv-Z,-0.9301598435416667
18,LAYING,fBodyAccl_JerkMagMean,-0.9885484183076924
18,LAYING,fBodyAccl_JerkMagMeanFreq,0.3936359240923077
18,LAYING,fBodyAccl_JerkMagStdv,-0.9897106567692308
18,LAYING,fBodyAccl_JerkMean-X,-0.9864047093846153
18,LAYING,fBodyAccl_JerkMean-Y,-0.9858653252307692
18,LAYING,fBodyAccl_JerkMean-Z,-0.9891168658461539
18,LAYING,fBodyAccl_JerkMeanFreq-X,0.15976109766461538
18,LAYING,fBodyAccl_JerkMeanFreq-Y,0.055169281475846155
18,LAYING,fBodyAccl_JerkMeanFreq-Z,0.16685620944153845
18,LAYING,fBodyAccl_JerkStdv-X,-0.9866412458461539
18,LAYING,fBodyAccl_JerkStdv-Y,-0.9862107012307693
18,LAYING,fBodyAccl_JerkStdv-Z,-0.990744752923077
18,LAYING,fBodyAccl_MagMean,-0.986788412
18,LAYING,fBodyAccl_MagMeanFreq,0.33947264913846154
18,LAYING,fBodyAccl_MagStdv,-0.9876484844615385
18,LAYING,fBodyAccl_Mean-X,-0.9851799721538461
18,LAYING,fBodyAccl_Mean-Y,-0.9849098846153846
18,LAYING,fBodyAccl_Mean-Z,-0.9886069063076923
18,LAYING,fBodyAccl_MeanFreq-X,-0.09752780560989231
18,LAYING,fBodyAccl_MeanFreq-Y,0.26446007387692305
18,LAYING,fBodyAccl_MeanFreq-Z,0.3242755389230769
18,LAYING,fBodyAccl_Stdv-X,-0.9843218583076923
18,LAYING,fBodyAccl_Stdv-Y,-0.9867464507692307
18,LAYING,fBodyAccl_Stdv-Z,-0.9872248043076923
18,LAYING,fBodyGyro_JerkMagMean,-0.9919010075384616
18,LAYING,fBodyGyro_JerkMagMeanFreq,0.32013223532307694
18,LAYING,fBodyGyro_JerkMagStdv,-0.9927379616923077
18,LAYING,fBodyGyro_MagMean,-0.9843290921538461
18,LAYING,fBodyGyro_MagMeanFreq,0.1593754265723077
18,LAYING,fBodyGyro_MagStdv,-0.9814688416923076
18,LAYING,fBodyGyro_Mean-X,-0.9924369276923077
18,LAYING,fBodyGyro_Mean-Y,-0.9856111713846154
18,LAYING,fBodyGyro_Mean-Z,-0.9849992915384616
18,LAYING,fBodyGyro_MeanFreq-X,0.055156416293846156
18,LAYING,fBodyGyro_MeanFreq-Y,-0.05560541167692308
18,LAYING,fBodyGyro_MeanFreq-Z,0.19308385598923078
18,LAYING,fBodyGyro_Stdv-X,-0.9930193716923077
18,LAYING,fBodyGyro_Stdv-Y,-0.983457774923077
18,LAYING,fBodyGyro_Stdv-Z,-0.9864830481538461
18,LAYING,tBodyAccl_JerkMagMean,-0.9883215399999999
18,LAYING,tBodyAccl_JerkMagStdv,-0.9895262775384616
18,LAYING,tBodyAccl_JerkMean-X,0.07499850107692307
18,LAYING,tBodyAccl_JerkMean-Y,0.011701896141538461
18,LAYING,tBodyAccl_JerkMean-Z,-0.0012134481343076924
18,LAYING,tBodyAccl_JerkStdv-X,-0.9859210710769231
18,LAYING,tBodyAccl_JerkStdv-Y,-0.9855543393846153
18,LAYING,tBodyAccl_JerkStdv-Z,-0.9906602461538462
18,LAYING,tBodyAccl_MagMean,-0.9864562415384616
18,LAYING,tBodyAccl_MagStdv,-0.9864645426153846
18,LAYING,tBodyAccl_Mean-X,0.27469157692307694
18,LAYING,tBodyAccl_Mean-Y,-0.01739376846153846
18,LAYING,tBodyAccl_Mean-Z,-0.10769892790769231
18,LAYING,tBodyAccl_Stdv-X,-0.9845276492307692
18,LAYING,tBodyAccl_Stdv-Y,-0.986160920923077
18,LAYING,tBodyAccl_Stdv-Z,-0.9876586623076923
18,LAYING,tBodyGyro_JerkMagMean,-0.9930951226153846
18,LAYING,tBodyGyro_JerkMagStdv,-0.992153054
18,LAYING,tBodyGyro_JerkMean-X,-0.09971542363076923
18,LAYING,tBodyGyro_JerkMean-Y,-0.039344019184615386
18,LAYING,tBodyGyro_JerkMean-Z,-0.059313598661538465
18,LAYING,tBodyGyro_JerkStdv-X,-0.9961044413846154
18,LAYING,tBodyGyro_JerkStdv-Y,-0.9905476387692308
18,LAYING,tBodyGyro_JerkStdv-Z,-0.9925481018461538
18,LAYING,tBodyGyro_MagMean,-0.9807408467692308
18,LAYING,tBodyGyro_MagStdv,-0.9805608778461539
18,LAYING,tBodyGyro_Mean-X,-0.02517618068
18,LAYING,tBodyGyro_Mean-Y,-0.08375873081538461
18,LAYING,tBodyGyro_Mean-Z,0.09377819481538462
18,LAYING,tBodyGyro_Stdv-X,-0.992872598
18,LAYING,tBodyGyro_Stdv-Y,-0.984202872923077
18,LAYING,tBodyGyro_Stdv-Z,-0.9851083863076923
18,LAYING,tGravAccl_MagMean,-0.9864562415384616
18,LAYING,tGravAccl_MagStdv,-0.9864645426153846
18,LAYING,tGravAccl_Mean-X,-0.22060050907692308
18,LAYING,tGravAccl_Mean-Y,0.7197554036923077
18,LAYING,tGravAccl_Mean-Z,0.6054953176923077
18,LAYING,tGravAccl_Stdv-X,-0.9827159875384616
18,LAYING,tGravAccl_Stdv-Y,-0.9940935226153846
18,LAYING,tGravAccl_Stdv-Z,-0.9909572495384615
18,SITTING,fBodyAccl_JerkMagMean,-0.9904070759649123
18,SITTING,fBodyAccl_JerkMagMeanFreq,0.45909084972105263
18,SITTING,fBodyAccl_JerkMagStdv,-0.9910442978947368
18,SITTING,fBodyAccl_JerkMean-X,-0.9919247098245614
18,SITTING,fBodyAccl_JerkMean-Y,-0.9836423915789474
18,SITTING,fBodyAccl_JerkMean-Z,-0.9886896715789474
18,SITTING,fBodyAccl_JerkMeanFreq-X,0.2347475708245614
18,SITTING,fBodyAccl_JerkMeanFreq-Y,0.006871954092982458
18,SITTING,fBodyAccl_JerkMeanFreq-Z,0.043743887940350876
18,SITTING,fBodyAccl_JerkStdv-X,-0.9920390607017544
18,SITTING,fBodyAccl_JerkStdv-Y,-0.9856947443859649
18,SITTING,fBodyAccl_JerkStdv-Z,-0.9901416763157894
18,SITTING,fBodyAccl_MagMean,-0.9847814671929824
18,SITTING,fBodyAccl_MagMeanFreq,0.3045810574736842
18,SITTING,fBodyAccl_MagStdv,-0.9822261515789473
18,SITTING,fBodyAccl_Mean-X,-0.9931449201754387
18,SITTING,fBodyAccl_Mean-Y,-0.9765385303508772
18,SITTING,fBodyAccl_Mean-Z,-0.9829964414035087
18,SITTING,fBodyAccl_MeanFreq-X,0.05123632677368421
18,SITTING,fBodyAccl_MeanFreq-Y,0.1712898801842105
18,SITTING,fBodyAccl_MeanFreq-Z,0.1714594817
18,SITTING,fBodyAccl_Stdv-X,-0.9949065657894737
18,SITTING,fBodyAccl_Stdv-Y,-0.9749800685964912
18,SITTING,fBodyAccl_Stdv-Z,-0.9757221214035088
18,SITTING,fBodyGyro_JerkMagMean,-0.9948081875438597
18,SITTING,fBodyGyro_JerkMagMeanFreq,0.3296174666666667
18,SITTING,fBodyGyro_JerkMagStdv,-0.9949676217543859
18,SITTING,fBodyGyro_MagMean,-0.9865352421052631
18,SITTING,fBodyGyro_MagMeanFreq,0.04925595184736842
18,SITTING,fBodyGyro_MagStdv,-0.9812526328070176
18,SITTING,fBodyGyro_Mean-X,-0.9899615003508772
18,SITTING,fBodyGyro_Mean-Y,-0.9887027014035088
18,SITTING,fBodyGyro_Mean-Z,-0.9830273864912281
18,SITTING,fBodyGyro_MeanFreq-X,0.11367494998947368
18,SITTING,fBodyGyro_MeanFreq-Y,-0.15037635678421052
18,SITTING,fBodyGyro_MeanFreq-Z,0.1032033883
18,SITTING,fBodyGyro_Stdv-X,-0.9925753994736842
18,SITTING,fBodyGyro_Stdv-Y,-0.9857100878947368
18,SITTING,fBodyGyro_Stdv-Z,-0.9827972763157895
18,SITTING,tBodyAccl_JerkMagMean,-0.9898695745614036
18,SITTING,tBodyAccl_JerkMagStdv,-0.9911593505263158
18,SITTING,tBodyAccl_JerkMean-X,0.076622889
18,SITTING,tBodyAccl_JerkMean-Y,0.006945602894912281
18,SITTING,tBodyAccl_JerkMean-Z,0.002787570420582456
18,SITTING,tBodyAccl_JerkStdv-X,-0.9916246621052631
18,SITTING,tBodyAccl_JerkStdv-Y,-0.9840027170175438
18,SITTING,tBodyAccl_JerkStdv-Z,-0.990153121754386
18,SITTING,tBodyAccl_MagMean,-0.983674151754386
18,SITTING,tBodyAccl_MagStdv,-0.9815952859649123
18,SITTING,tBodyAccl_Mean-X,0.2772700187719298
18,SITTING,tBodyAccl_Mean-Y,-0.01286912797368421
18,SITTING,tBodyAccl_Mean-Z,-0.1119047758245614
18,SITTING,tBodyAccl_Stdv-X,-0.9943479885964912
18,SITTING,tBodyAccl_Stdv-Y,-0.9749281310526315
18,SITTING,tBodyAccl_Stdv-Z,-0.9775727170175439
18,SITTING,tBodyGyro_JerkMagMean,-0.9948734398245614
18,SITTING,tBodyGyro_JerkMagStdv,-0.9948689135087719
18,SITTING,tBodyGyro_JerkMean-X,-0.09547232336842106
18,SITTING,tBodyGyro_JerkMean-Y,-0.039712559149122806
18,SITTING,tBodyGyro_JerkMean-Z,-0.05230304047894737
18,SITTING,tBodyGyro_JerkStdv-X,-0.9941701907017544
18,SITTING,tBodyGyro_JerkStdv-Y,-0.9942241621052631
18,SITTING,tBodyGyro_JerkStdv-Z,-0.9928143250877193
18,SITTING,tBodyGyro_MagMean,-0.9776349921052632
18,SITTING,tBodyGyro_MagStdv,-0.9813726756140351
18,SITTING,tBodyGyro_Mean-X,-0.03330570343859649
18,SITTING,tBodyGyro_Mean-Y,-0.06857963411052631
18,SITTING,tBodyGyro_Mean-Z,0.0848140511754386
18,SITTING,tBodyGyro_Stdv-X,-0.9919569589473685
18,SITTING,tBodyGyro_Stdv-Y,-0.9867533438596491
18,SITTING,tBodyGyro_Stdv-Z,-0.9815254954385965
18,SITTING,tGravAccl_MagMean,-0.983674151754386
18,SITTING,tGravAccl_MagStdv,-0.9815952859649123
18,SITTING,tGravAccl_Mean-X,0.9098164692982456
18,SITTING,tGravAccl_Mean-Y,0.12988647622807017
18,SITTING,tGravAccl_Mean-Z,0.16187741789473684
18,SITTING,tGravAccl_Stdv-X,-0.9940437714035087
18,SITTING,tGravAccl_Stdv-Y,-0.9840354794736842
18,SITTING,tGravAccl_Stdv-Z,-0.9783401831578947
18,STANDING,fBodyAccl_JerkMagMean,-0.9849870731506849
18,STANDING,fBodyAccl_JerkMagMeanFreq,0.3610139700136986
18,STANDING,fBodyAccl_JerkMagStdv,-0.9862773567123287
18,STANDING,fBodyAccl_JerkMean-X,-0.9895449712328768
18,STANDING,fBodyAccl_JerkMean-Y,-0.9752436895890411
18,STANDING,fBodyAccl_JerkMean-Z,-0.9862656535616439
18,STANDING,fBodyAccl_JerkMeanFreq-X,0.20029593965753426
18,STANDING,fBodyAccl_JerkMeanFreq-Y,-0.15743201648219177
18,STANDING,fBodyAccl_JerkMeanFreq-Z,0.004089660550684932
18,STANDING,fBodyAccl_JerkStdv-X,-0.9902879334246575
18,STANDING,fBodyAccl_JerkStdv-Y,-0.9771790321917808
18,STANDING,fBodyAccl_JerkStdv-Z,-0.9892758390410958
18,STANDING,fBodyAccl_MagMean,-0.9767976460273973
18,STANDING,fBodyAccl_MagMeanFreq,0.04479284885205479
18,STANDING,fBodyAccl_MagStdv,-0.9732648535616438
18,STANDING,fBodyAccl_Mean-X,-0.9904099193150685
18,STANDING,fBodyAccl_Mean-Y,-0.9612391354794521
18,STANDING,fBodyAccl_Mean-Z,-0.9757728139726027
18,STANDING,fBodyAccl_MeanFreq-X,0.015669576069452053
18,STANDING,fBodyAccl_MeanFreq-Y,-0.04371045392191781
18,STANDING,fBodyAccl_MeanFreq-Z,-0.017642153260273973
18,STANDING,fBodyAccl_Stdv-X,-0.9927890684931507
18,STANDING,fBodyAccl_Stdv-Y,-0.9529119947945206
18,STANDING,fBodyAccl_Stdv-Z,-0.9572161779452055
18,STANDING,fBodyGyro_JerkMagMean,-0.9889606687671233
18,STANDING,fBodyGyro_JerkMagMeanFreq,0.09854015273972602
18,STANDING,fBodyGyro_JerkMagStdv,-0.9884074652054794
18,STANDING,fBodyGyro_MagMean,-0.9723525930136986
18,STANDING,fBodyGyro_MagMeanFreq,-0.21255969080821918
18,STANDING,fBodyGyro_MagStdv,-0.9591134573972603
18,STANDING,fBodyGyro_Mean-X,-0.9644289264383562
18,STANDING,fBodyGyro_Mean-Y,-0.9835611597260274
18,STANDING,fBodyGyro_Mean-Z,-0.9742944130136987
18,STANDING,fBodyGyro_MeanFreq-X,-0.2500593009828767
18,STANDING,fBodyGyro_MeanFreq-Y,-0.2644984620547945
18,STANDING,fBodyGyro_MeanFreq-Z,-0.10045619056027398
18,STANDING,fBodyGyro_Stdv-X,-0.9622727116438357
18,STANDING,fBodyGyro_Stdv-Y,-0.9788018484931507
18,STANDING,fBodyGyro_Stdv-Z,-0.9748225895890411
18,STANDING,tBodyAccl_JerkMagMean,-0.9859652936986302
18,STANDING,tBodyAccl_JerkMagStdv,-0.986015285890411
18,STANDING,tBodyAccl_JerkMean-X,0.07535394823287671
18,STANDING,tBodyAccl_JerkMean-Y,0.010469871841712329
18,STANDING,tBodyAccl_JerkMean-Z,-0.0018164048019178082
18,STANDING,tBodyAccl_JerkStdv-X,-0.9894366738356164
18,STANDING,tBodyAccl_JerkStdv-Y,-0.975277836849315
18,STANDING,tBodyAccl_JerkStdv-Z,-0.9884552494520548
18,STANDING,tBodyAccl_MagMean,-0.9726074953424657
18,STANDING,tBodyAccl_MagStdv,-0.972285545479452
18,STANDING,tBodyAccl_Mean-X,0.27845880589041094
18,STANDING,tBodyAccl_Mean-Y,-0.01663535181506849
18,STANDING,tBodyAccl_Mean-Z,-0.10845335594520548
18,STANDING,tBodyAccl_Stdv-X,-0.992019762739726
18,STANDING,tBodyAccl_Stdv-Y,-0.9542234363013699
18,STANDING,tBodyAccl_Stdv-Z,-0.9618739091780822
18,STANDING,tBodyGyro_JerkMagMean,-0.9886859549315068
18,STANDING,tBodyGyro_JerkMagStdv,-0.9885196657534246
18,STANDING,tBodyGyro_JerkMean-X,-0.09871740246575343
18,STANDING,tBodyGyro_JerkMean-Y,-0.0406573412739726
18,STANDING,tBodyGyro_JerkMean-Z,-0.05323844530136986
18,STANDING,tBodyGyro_JerkStdv-X,-0.981970965890411
18,STANDING,tBodyGyro_JerkStdv-Y,-0.9911519731506849
18,STANDING,tBodyGyro_JerkStdv-Z,-0.9862590157534247
18,STANDING,tBodyGyro_MagMean,-0.9630067931506849
18,STANDING,tBodyGyro_MagStdv,-0.9597971180821918
18,STANDING,tBodyGyro_Mean-X,-0.026587324883561643
18,STANDING,tBodyGyro_Mean-Y,-0.07322601279452055
18,STANDING,tBodyGyro_Mean-Z,0.08431906756164384
18,STANDING,tBodyGyro_Stdv-X,-0.962254249589041
18,STANDING,tBodyGyro_Stdv-Y,-0.9804171342465754
18,STANDING,tBodyGyro_Stdv-Z,-0.972820402739726
18,STANDING,tGravAccl_MagMean,-0.9726074953424657
18,STANDING,tGravAccl_MagStdv,-0.972285545479452
18,STANDING,tGravAccl_Mean-X,0.9475732398630137
18,STANDING,tGravAccl_Mean-Y,-0.20420632095890412
18,STANDING,tGravAccl_Mean-Z,-0.048576710657534244
18,STANDING,tGravAccl_Stdv-X,-0.9942700752054795
18,STANDING,tGravAccl_Stdv-Y,-0.9813359419178083
18,STANDING,tGravAccl_Stdv-Z,-0.976044291369863
18,WALKING,fBodyAccl_JerkMagMean,-0.41403775125
18,WALKING,fBodyAccl_JerkMagMeanFreq,0.08932935894642857
18,WALKING,fBodyAccl_JerkMagStdv,-0.4444534860714286
18,WALKING,fBodyAccl_JerkMean-X,-0.4147971544642857
18,WALKING,fBodyAccl_JerkMean-Y,-0.3619085494642857
18,WALKING,fBodyAccl_JerkMean-Z,-0.6011472467857143
18,WALKING,fBodyAccl_JerkMeanFreq-X,-0.34877438
18,WALKING,fBodyAccl_JerkMeanFreq-Y,-0.33729328517857143
18,WALKING,fBodyAccl_JerkMeanFreq-Z,-0.20633004437321428
18,WALKING,fBodyAccl_JerkStdv-X,-0.37599279535714286
18,WALKING,fBodyAccl_JerkStdv-Y,-0.3202641130357143
18,WALKING,fBodyAccl_JerkStdv-Z,-0.6643271492857142
18,WALKING,fBodyAccl_MagMean,-0.42438673410714284
18,WALKING,fBodyAccl_MagMeanFreq,0.13164685313214286
18,WALKING,fBodyAccl_MagStdv,-0.5655630569642858
18,WALKING,fBodyAccl_Mean-X,-0.37147515625
18,WALKING,fBodyAccl_Mean-Y,-0.24360627125
18,WALKING,fBodyAccl_Mean-Z,-0.48977105125
18,WALKING,fBodyAccl_MeanFreq-X,-0.36210708192857144
18,WALKING,fBodyAccl_MeanFreq-Y,0.06393029610892857
18,WALKING,fBodyAccl_MeanFreq-Z,0.004883615547160713
18,WALKING,fBodyAccl_Stdv-X,-0.3780681992857143
18,WALKING,fBodyAccl_Stdv-Y,-0.26727364464285713
18,WALKING,fBodyAccl_Stdv-Z,-0.4398615780357143
18,WALKING,fBodyGyro_JerkMagMean,-0.7105963110714286
18,WALKING,fBodyGyro_JerkMagMeanFreq,0.26996761504821426
18,WALKING,fBodyGyro_JerkMagStdv,-0.7694083855357143
18,WALKING,fBodyGyro_MagMean,-0.6203313942857143
18,WALKING,fBodyGyro_MagMeanFreq,0.17563858115
18,WALKING,fBodyGyro_MagStdv,-0.6689081466071428
18,WALKING,fBodyGyro_Mean-X,-0.6096734344642857
18,WALKING,fBodyGyro_Mean-Y,-0.5708981507142857
18,WALKING,fBodyGyro_Mean-Z,-0.5381523448214286
18,WALKING,fBodyGyro_MeanFreq-X,0.018239460110714287
18,WALKING,fBodyGyro_MeanFreq-Y,-0.28145954716017857
18,WALKING,fBodyGyro_MeanFreq-Z,-0.2355977771125
18,WALKING,fBodyGyro_Stdv-X,-0.7349013901785715
18,WALKING,fBodyGyro_Stdv-Y,-0.4608906617857143
18,WALKING,fBodyGyro_Stdv-Z,-0.54840977125
18,WALKING,tBodyAccl_JerkMagMean,-0.37926926214285717
18,WALKING,tBodyAccl_JerkMagStdv,-0.42541866125
18,WALKING,tBodyAccl_JerkMean-X,0.07675242783928571
18,WALKING,tBodyAccl_JerkMean-Y,0.028274548189285716
18,WALKING,tBodyAccl_JerkMean-Z,0.010685091
18,WALKING,tBodyAccl_JerkStdv-X,-0.3680569139285714
18,WALKING,tBodyAccl_JerkStdv-Y,-0.32015876339285715
18,WALKING,tBodyAccl_JerkStdv-Z,-0.6333258607142858
18,WALKING,tBodyAccl_MagMean,-0.2879080780357143
18,WALKING,tBodyAccl_MagStdv,-0.46034646535714285
18,WALKING,tBodyAccl_Mean-X,0.27388775857142855
18,WALKING,tBodyAccl_Mean-Y,-0.017802363186607145
18,WALKING,tBodyAccl_Mean-Z,-0.10421831546428571
18,WALKING,tBodyAccl_Stdv-X,-0.37600552125
18,WALKING,tBodyAccl_Stdv-Y,-0.22700587489285715
18,WALKING,tBodyAccl_Stdv-Z,-0.4283480610714286
18,WALKING,tBodyGyro_JerkMagMean,-0.6364858969642857
18,WALKING,tBodyGyro_JerkMagStdv,-0.7265917791071429
18,WALKING,tBodyGyro_JerkMean-X,-0.09664352956428571
18,WALKING,tBodyGyro_JerkMean-Y,-0.0433771125875
18,WALKING,tBodyGyro_JerkMean-Z,-0.0502631568175
18,WALKING,tBodyGyro_JerkStdv-X,-0.5781339683928571
18,WALKING,tBodyGyro_JerkStdv-Y,-0.6949257894642857
18,WALKING,tBodyGyro_JerkStdv-Z,-0.6632595792857143
18,WALKING,tBodyGyro_MagMean,-0.5004711478571429
18,WALKING,tBodyGyro_MagStdv,-0.60851009125
18,WALKING,tBodyGyro_Mean-X,-0.03993997160267857
18,WALKING,tBodyGyro_Mean-Y,-0.0613727362975
18,WALKING,tBodyGyro_Mean-Z,0.0944718394625
18,WALKING,tBodyGyro_Stdv-X,-0.7044397775
18,WALKING,tBodyGyro_Stdv-Y,-0.49643153964285713
18,WALKING,tBodyGyro_Stdv-Z,-0.5114172048214286
18,WALKING,tGravAccl_MagMean,-0.2879080780357143
18,WALKING,tGravAccl_MagStdv,-0.46034646535714285
18,WALKING,tGravAccl_Mean-X,0.92386524875
18,WALKING,tGravAccl_Mean-Y,-0.2543170858928571
18,WALKING,tGravAccl_Mean-Z,-0.06093134158928572
18,WALKING,tGravAccl_Stdv-X,-0.9830108826785714
18,WALKING,tGravAccl_Stdv-Y,-0.9753116589285714
18,WALKING,tGravAccl_Stdv-Z,-0.97248384875
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkMagMean,-0.3833987134
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkMagMeanFreq,0.005930036066236364
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkMagStdv,-0.38656507236363635
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkMean-X,-0.41272828672727274
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkMean-Y,-0.4659826663636364
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkMean-Z,-0.622135895090909
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkMeanFreq-X,-0.3341937762181818
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkMeanFreq-Y,-0.43020913483636364
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkMeanFreq-Z,-0.3130779621454545
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkStdv-X,-0.4160505009090909
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkStdv-Y,-0.46454605472727273
18,WALKING_DOWNSTAIRS,fBodyAccl_JerkStdv-Z,-0.6787510803636364
18,WALKING_DOWNSTAIRS,fBodyAccl_MagMean,-0.24197353478181818
18,WALKING_DOWNSTAIRS,fBodyAccl_MagMeanFreq,-0.07684059799090909
18,WALKING_DOWNSTAIRS,fBodyAccl_MagStdv,-0.3442994341818182
18,WALKING_DOWNSTAIRS,fBodyAccl_Mean-X,-0.3500867932727273
18,WALKING_DOWNSTAIRS,fBodyAccl_Mean-Y,-0.3090496138181818
18,WALKING_DOWNSTAIRS,fBodyAccl_Mean-Z,-0.505824358
18,WALKING_DOWNSTAIRS,fBodyAccl_MeanFreq-X,-0.43584150327272725
18,WALKING_DOWNSTAIRS,fBodyAccl_MeanFreq-Y,-0.14009430376
18,WALKING_DOWNSTAIRS,fBodyAccl_MeanFreq-Z,-0.09765885005454546
18,WALKING_DOWNSTAIRS,fBodyAccl_Stdv-X,-0.2855358716363636
18,WALKING_DOWNSTAIRS,fBodyAccl_Stdv-Y,-0.273798158
18,WALKING_DOWNSTAIRS,fBodyAccl_Stdv-Z,-0.41825864981818184
